"uid","domainID","siteID","namedLocation","decimalLatitude","decimalLongitude","coordinateUncertainty","additionalCoordUncertainty","elevation","elevationUncertainty","geodeticDatum","altLocation","altLatitude","altLongitude","altCoordinateUncertainty","altGeodeticDatum","collectDate","aquaticSiteType","samplingImpractical","parentSampleID","eventID","samplerType","dissolvedOxygen","dissolvedOxygenSaturation","specificConductance","waterTemp","swcSamplingProtocolVersion","lowerSegmentDepth","upperSegmentDepth","maxDepth","lakeSampleDepth1","lakeSampleDepth2","aCollectedBy","bCollectedBy","remarks"
"35f600f2-3eb5-421b-b0e4-63842bdc34e7","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-03-04T19:54Z","stream",NA,"BIGC.SS.20190304","BIGC.20190304","",13.15,105.5,55.7,6.1,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"zlafaver@battelleecology.org","ecrandall@battelleecology.org",NA
"d65bbf95-7609-4f42-b45f-1efec69c685a","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-03-12T18:02Z","stream",NA,"BIGC.SS.20190312","BIGC.20190312","Grab",12.18,97.3,59.7,5.3,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0002-7071-0855","0000-0002-9408-2523",NA
"580dec04-f0bc-496e-828f-d67399f60f56","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-03-26T17:00Z","stream",NA,"BIGC.SS.20190326","BIGC.20190326","Grab",11.14,92.6,63,6.7,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0001-5717-3867","0000-0002-9408-2523",NA
"878f096d-5b90-44e0-9f8d-7e24c7624e60","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-04-02T17:03Z","stream",NA,"BIGC.SS.20190402","BIGC.20190402","Grab",9.9,84.5,66.6,8.5,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0002-9408-2523","0000-0002-9408-2523",NA
"6ce976b0-ea18-4ae3-b799-b3c048fe29b3","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-04-09T16:46Z","stream",NA,"BIGC.SS.20190409","BIGC.20190409","Grab",9.76,86.1,71.6,9.5,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0002-9408-2523",NA
"bea696f6-8be8-458d-a1ce-394a61b1befb","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-04-17T16:55Z","stream",NA,"BIGC.SS.20190417","BIGC.20190417","Grab",11,91.3,68.7,7.8,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0001-5314-0662","0000-0002-9408-2523",NA
"5366a24e-557f-4942-9de7-a8d43ecd04ef","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-04-22T16:30Z","stream",NA,"BIGC.SS.20190422","BIGC.20190422","",10.4,87.8,76.8,8.1,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0001-7332-328X",NA
"f72603e5-c33d-47ab-9686-e5c931ce516a","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-04-29T17:35Z","stream",NA,"BIGC.SS.20190429","BIGC.20190429","Grab",9.47,84.9,82.3,10.5,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0001-7253-0439","0000-0001-7072-0706",NA
"f82b1105-25f0-4ba8-bb05-af368755c631","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-05-06T18:03Z","stream",NA,"BIGC.SS.20190506","BIGC.20190506","Grab",9.29,82.4,83.8,10.2,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-5314-0662","0000-0001-7332-328X",NA
"2f26f425-7fe1-4bb5-9766-5bea1a3ad49e","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-05-07T16:46Z","stream",NA,"BIGC.SS.20190507","BIGC.20190507","Grab",9.42,83.1,83.8,10.1,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-5314-0662","0000-0001-7332-328X",NA
"aae88139-f6e9-4a13-bf5b-9492796d5934","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-05-13T16:48Z","stream",NA,"BIGC.SS.20190513","BIGC.20190513","Grab",10.1,92.1,86.6,11.3,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0003-2386-8235","0000-0001-7332-328X",NA
"c3b9dd6f-fcad-4cef-adab-b547efb90208","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-05-22T20:55Z","stream",NA,"BIGC.SS.20190522","BIGC.20190522","Grab",9.19,78.6,75.4,8.5,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-5002-5407","0000-0001-5002-5407",NA
"9976b63c-e68b-41eb-8c04-93b31ab31b0c","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-05-28T17:36Z","stream",NA,"BIGC.SS.20190528","BIGC.20190528","Grab",8.6,74.5,78,9.1,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7332-328X","0000-0001-7332-328X",NA
"1f436491-7fa2-42d2-b889-289bf9dbfbaa","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-06-03T23:15Z","stream",NA,"BIGC.SS.20190603","BIGC.20190603","Grab",9.27,90,84,14,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7332-328X","0000-0001-7332-328X",NA
"7013b7d7-da0f-475e-9b96-5b78b823870f","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-06-04T17:45Z","stream",NA,"BIGC.SS.20190604","BIGC.20190604","Grab",9.77,90.4,85.2,11.9,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7332-328X","0000-0003-0738-4353",NA
"0a692a72-ff69-47c8-a85b-d1d7b6fd4406","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-06-12T17:25Z","stream",NA,"BIGC.SS.20190612","BIGC.20190612","Grab",9.56,91,90,13.3,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-5002-5407","0000-0003-0738-4353",NA
"859da445-2704-4773-bd62-50d7c27fc92c","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-06-24T18:02Z","stream",NA,"BIGC.SS.20190624","BIGC.20190624","Grab",9.78,94.3,98.8,13.7,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-5002-5407","0000-0001-5002-5407",NA
"bf662646-2c20-427e-afcf-8e110e968aa6","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-07-01T17:33Z","stream",NA,"BIGC.SS.20190701","BIGC.20190701","Grab",9.27,88.2,100.4,12.9,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7332-328X","0000-0001-7332-328X",NA
"e7f7e5cf-9881-4a97-bc59-63c17d632831","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-07-15T17:12Z","stream",NA,"BIGC.SS.20190715","BIGC.20190715","Grab",NA,NA,NA,NA,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0002-5454-7533","0000-0001-7332-328X",NA
"9535cb58-8580-4d36-9306-54f14254fa34","D17","BIGC","BIGC.AOS.S2",37.057667,-119.255374,0.1,10,1128.1,0,"WGS84",NA,NA,NA,NA,NA,"2019-08-14T19:45Z","stream",NA,"BIGC.SS.20190814","BIGC.20190814","Grab",8.98,91.8,181.7,16.5,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7332-328X","0000-0001-7072-0706",NA
"04628adb-a0a0-43a3-acce-714e71209b54","D17","BIGC","BIGC.AOS.S2",37.057672,-119.255375,0,10,1129.9,0,"WGS84",NA,NA,NA,NA,NA,"2019-09-04T18:40Z","stream",NA,"BIGC.SS.20190904","BIGC.20190904","Grab",9.43,96.2,208.2,16.5,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0001-7332-328X","Additional grab taken at 12:50 for pom pcn and fil"
"c5d600d6-7d04-448d-8bb6-e4afdc28000d","D17","BIGC","BIGC.AOS.S2",37.057672,-119.255375,0,10,1129.9,0,"WGS84",NA,NA,NA,NA,NA,"2019-09-10T17:01Z","stream",NA,"BIGC.SS.20190910","BIGC.20190910","Grab",10.55,96.5,207.7,12.3,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0002-5454-7533","0000-0001-5002-5407",""
"8b93f7eb-f40b-4db3-9374-d350c33121e5","D17","BIGC","BIGC.AOS.S2",37.057672,-119.255375,0,10,1129.9,0,"WGS84",NA,NA,NA,NA,NA,"2019-09-18T17:41Z","stream",NA,"BIGC.SS.20190918","BIGC.20190918","Grab",9.85,90.5,217,11.5,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0003-3985-5922",""
"95c95187-a225-45ba-be37-551259e5318d","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2018-10-30T17:37Z","stream",NA,"TECR.SS.20181030","TECR.20181030","Grab",10.03,77.8,34.4,4.4,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"zlafaver@battelleecology.org","hbull@battelleecology.org",NA
"e735d7b9-a199-43e8-9553-ae4012870780","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2018-11-12T18:40Z","stream",NA,"TECR.SS.20181112","TECR.20181112","Grab",12.56,90.6,33.8,2.3,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"zlafaver@battelleecology.org","hbull@battelleecology.org",NA
"c7c65609-fbd1-40d8-aa1f-e2014107b070","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2018-12-11T20:25Z","stream",NA,"TECR.SS.20181211","TECR.20181211","Grab",12.19,87.1,32.6,1.7,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"hbull@battelleecology.org","hbull@battelleecology.org",NA
"76f9165b-3091-4245-a0a1-348527a9c4ed","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-01-22T18:49Z","stream",NA,"TECR.SS.20190122","TECR.20190122","Grab",14.12,97.2,28.4,0.2,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"zlafaver@battelleecology.org","ecrandall@battelleecology.org",NA
"b05fd146-5bf5-4f52-8de6-6e7337a408de","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-03-19T18:00Z","stream",NA,"TECR.SS.20190319","TECR.20190319","Grab",11.8,86.4,28.5,2.3,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0002-7071-0855","0000-0002-9408-2523",NA
"93f375ec-8705-405a-acd8-2929363dede0","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-04-16T20:38Z","stream",NA,"TECR.SS.20190416","TECR.20190416","Grab",12.65,93,13.9,29,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0002-9408-2523","0000-0002-6721-6581",NA
"b2d9b63a-b7f3-4f4a-ba1e-8c63f531a71a","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-04-23T20:21Z","stream",NA,"TECR.SS.20190423","TECR.20190423","Grab",12.02,92.3,22.6,4.4,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0001-7253-0439","0000-0002-3625-4008",NA
"4bfd3471-dcbf-47cb-8495-1a575cd7129c","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-05-02T17:10Z","stream",NA,"TECR.SS.20190502","TECR.20190502","Grab",11.55,85.8,21.2,3.1,"NEON.DOC.002905vE",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0002-3625-4008",NA
"710e9da3-1f49-404c-8f67-43a0df81c375","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-05-08T18:15Z","stream",NA,"TECR.SS.20190508","TECR.20190508","Grab",11.22,87.5,19.8,4.9,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7253-0439","0000-0002-3625-4008",NA
"a16cf902-31f6-4cba-ad47-7c35ada7748f","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-05-13T18:23Z","stream",NA,"TECR.SS.20190513","TECR.20190513","Grab",11.18,88.9,19.9,5.6,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0001-5314-0662",NA
"cc226710-9dd5-42ea-9f6c-6ee556576220","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-05-15T16:41Z","stream",NA,"TECR.SS.20190515","TECR.20190515","Grab",10.67,81.3,18.6,4,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0003-2386-8235",NA
"b4b391ae-ccb9-4b2c-90de-9dbba3f2703f","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-05-20T20:37Z","stream",NA,"TECR.SS.20190520","TECR.20190520","Grab",10.99,81.4,19.5,3,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0001-5314-0662",NA
"5efc9ab4-8162-4897-b2c5-0ec2c06cf2e5","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-05-29T19:05Z","stream",NA,"TECR.SS.20190529","TECR.20190529","Grab",10.71,85.6,20.6,5.9,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0001-5002-5407",NA
"97c16bda-da40-4793-8659-749724d8c85c","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-06-05T18:00Z","stream",NA,"TECR.SS.20190605","TECR.20190605","Grab",11.05,89.9,17.8,6.7,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7332-328X","0000-0001-5002-5407",NA
"86e09f89-2fe9-4e7c-8dd3-b4818f6eac73","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-06-10T20:00Z","stream",NA,"TECR.SS.20190610","TECR.20190610","Grab",10.28,88,18.4,8.7,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-5002-5407","0000-0003-0738-4353",NA
"ec537ce8-4ffe-41ca-a98f-009c40d215f0","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-06-11T21:35Z","stream",NA,"TECR.SS.20190611","TECR.20190611","Grab",10.1,90.9,17.8,10.7,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0001-7332-328X",NA
"3795d891-b013-4a35-98b8-d1caaec1760a","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-06-18T18:50Z","stream",NA,"TECR.SS.20190618","TECR.20190618","Grab",8.96,78.1,19.4,9.3,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0003-2386-3899",NA
"d6d056dd-7a68-4a6f-92f3-d5fb862f53cb","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-06-26T16:15Z","stream",NA,"TECR.SS.20190626","TECR.20190626","Grab",9.53,79.5,21.4,7.6,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0001-7332-328X",NA
"b9dc3bbd-b972-40dd-b62c-987545c9e110","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-07-10T17:22Z","stream",NA,"TECR.SS.20190710","TECR.20190710","Grab",9.31,80.1,22.6,9.3,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0002-5454-7533","0000-0003-0738-4353","1 grab sample taken for FIL at 10:40 and 1 separate grab at 12:10 for PCN and POM"
"96ff9340-6665-4f37-8d9c-679418622be1","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-07-17T16:05Z","stream",NA,"TECR.SS.20190717","TECR.20190717","Grab",9.55,82.7,23.7,9.2,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0002-5454-7533","0000-0001-7332-328X",""
"a05806ae-ff98-4ff0-a792-f6dffced40e1","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-07-31T19:23Z","stream",NA,"TECR.SS.20190731","TECR.20190731","Grab",9.12,82.8,25.3,11.3,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0003-0738-4353","0000-0001-7072-0706",""
"43848dc6-3bbb-447e-b454-ac421834b33d","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-08-07T17:42Z","stream",NA,"TECR.SS.20190807","TECR.20190807","Grab",8.71,78.5,26.2,10.8,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0001-7072-0706","0000-0001-7332-328X","Second collection (for FIL ALK and FIL nutrient) at 12:30"
"07ec1366-3499-4808-bebd-42666d3e0a7c","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-08-20T15:48Z","stream",NA,"TECR.SS.20190820","TECR.20190820","Grab",8.98,78.5,27.6,9.6,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0002-5454-7533","0000-0003-3985-5922",""
"631aac66-7e54-41fb-bd72-5de222cb4206","D17","TECR","TECR.AOS.S2",36.955224,-119.023553,1,10,2002.8,1,"WGS84",NA,NA,NA,NA,NA,"2019-09-03T20:30Z","stream",NA,"TECR.SS.20190903","TECR.20190903","Grab",NA,NA,NA,NA,"NEON.DOC.002905vF",NA,NA,NA,NA,NA,"0000-0002-5454-7533","0000-0001-5002-5407",NA
"901bf90c-3503-4d0f-b679-638858609bf1","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2016-07-14T17:34Z","stream",NA,"OKSR.SS.20160714","OKSR.20160714","Grab",9.81,108.4,52.1,15.5,"NEON.DOC.002905vC",NA,NA,NA,NA,NA,"shauser@neoninc.org","ahuff@field-ops.org",NA
"911e047e-903f-4601-bf05-c74e79ffb33a","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2016-07-26T18:22Z","stream",NA,"OKSR.SS.20160726","OKSR.20160726","Grab",10.16,105.2,54.4,12.6,"NEON.DOC.002905vC",NA,NA,NA,NA,NA,"jcelmer@neoninc.org","ahuff@field-ops.org",NA
"83599032-ed78-44a5-bc38-0363a263fe1d","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2016-08-09T20:04Z","stream",NA,"OKSR.SS.20160809","OKSR.20160809","Grab",9.95,84.9,39.9,8.4,"NEON.DOC.002905vC",NA,NA,NA,NA,NA,"ahuff@field-ops.org","cwright@neoninc.org",NA
"c9e58405-1337-4283-9912-09016f407d42","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2016-08-23T20:00Z","stream",NA,"OKSR.SS.20160823","OKSR.20160823","Grab",11.49,98.7,40.7,5,"NEON.DOC.002905vC",NA,NA,NA,NA,NA,"jcelmer@neoninc.org","ebuckner@field-ops.org",NA
"f0dc52a3-8840-425e-b3a4-6bb27f675822","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2016-09-07T19:26Z","stream",NA,"OKSR.SS.20160907","OKSR.20160907","Grab",12.29,95.7,56.8,1.3,"NEON.DOC.002905vC",NA,NA,NA,NA,NA,"jmorella@neoninc.org","ahuff@field-ops.org",NA
"9c1b996c-40b9-4a99-a830-96931f50150a","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2016-09-11T23:40Z","stream",NA,"OKSR.SS.20160911","OKSR.20160911","Grab",13.18,109.7,42.1,3.9,"NEON.DOC.002905vC",NA,NA,NA,NA,NA,"jmorella@neoninc.org","ahuff@field-ops.org",NA
"6a37a61e-be3f-44ef-838b-448563a20ebc","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,NA,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-05-23T10:57Z","stream",NA,"OKSR.SS.20170523","OKSR.20170523","",13.35,91.1,20.5,0.1,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"Jcelmer@battelleecology.org","jbuza@battelleecology.org",NA
"8126078d-ab90-40e5-921e-e217855e8cea","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-05-28T20:00Z","stream",NA,"OKSR.SS.20170528","OKSR.20170528","Grab",14.1,108,29.9,1.5,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"Jmorella@battelleecology.org","Jmorella@battelleecology.org",NA
"2e9b277e-29af-4761-92b9-5ff8160d1b3e","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-06-06T21:36Z","stream",NA,"OKSR.SS.20170606","OKSR.20170606","Grab",11.03,91,30.1,7.1,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"Jmorella@battelleecology.org","hmasters@battelleecology.org",NA
"745d09d7-3ce8-4b8c-b07a-3b356776bdfe","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-06-13T18:27Z","stream",NA,"OKSR.SS.20170613","OKSR.20170613","Grab",10.87,90.4,38.7,7.6,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"ahuff@battelleecology.org","hmasters@battelleecology.org",NA
"9b492062-556f-44ba-8ce9-67e5b91757e9","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-06-21T06:43Z","stream",NA,"OKSR.SS.20170620","OKSR.20170620","Grab",9.81,88.5,42.7,10.5,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"ahuff@battelleecology.org","hmasters@battelleecology.org",NA
"ec88a6a3-d02b-42cd-b8b6-5369a0ceb766","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-06-27T20:00Z","stream",NA,"OKSR.SS.20170627","OKSR.20170627","Grab",NA,NA,NA,NA,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"jmorella@battelleecology.org","",NA
"c3cccc99-4019-414a-a0c3-2486c70267e8","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-07-03T20:00Z","stream",NA,"OKSR.SS.20170703","OKSR.20170703","",NA,NA,NA,NA,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"ahuff@field-ops.org","",NA
"8bc85fb7-9dcc-4e89-a830-33acdc8e6bb2","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-07-11T19:09Z","stream",NA,"OKSR.SS.20170711","OKSR.20170711","Grab",8.91,90.1,55,12,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"Hmasters@battelleecology.org","Ahuff@battelleecology.org",NA
"2ac6dcfd-46d0-4a05-b133-53aa75612ad9","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-07-18T20:25Z","stream",NA,"OKSR.SS.20170718","OKSR.20170718","Grab",9.18,91.6,45.3,15.1,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"Hmasters@battelleecology.org","Hmasters@battelleecology.org",NA
"cc4955fa-e511-4f37-933a-488a8ea2d121","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-07-25T18:24Z","stream",NA,"OKSR.SS.20170725","OKSR.20170725","Grab",10.94,95.5,33.3,9.4,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"Hmasters@battelleecology.org","Ahuff@battelleecology.org",NA
"7816a95d-f6e1-4189-9b37-f70b0e621a50","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-08-01T17:56Z","stream",NA,"OKSR.SS.20170801","OKSR.20170801","Grab",10.33,91.3,46.8,9.9,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"Hmasters@battelleecology.org","Hmasters@battelleecology.org",NA
"086f85a7-b0c6-463a-98d3-328e40eb23d9","D18","OKSR","OKSR.AOS.S2",68.669651,-149.143505,0.1,10,767.2,0,"WGS84",NA,NA,NA,NA,NA,"2017-08-08T20:59Z","stream",NA,"OKSR.SS.20170808","OKSR.20170808","Grab",10.21,94.7,44.9,12.2,"NEON.DOC.002905vD",NA,NA,NA,NA,NA,"Hmasters@battelleecology.org","jbuza@battelleecology.org",NA
